Attribute names:	P0	P1	P2	P3	P4	P5	P6
Minor allele frequencies:	0.500	0.500	0.500	0.500	0.500	0.500	0.500
x: 0.54573433
y: 0.83239344
Prevalence: 0.60637148
Heritability: 0.10000000

Table:

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433
0.54573433, 0.54573433, 0.54573433

0.54573433, 0.54573433, 0.54573433
