Attribute names:	P0	P1	P2	P3
Minor allele frequencies:	0.500	0.500	0.500	0.500
x: 0.08505924
y: 0.16652058
Prevalence: 0.10660196
Heritability: 0.05000000

Table:

0.08505924, 0.08505924, 0.08505924
0.08505924, 0.08505924, 0.08505924
0.08505924, 0.08505924, 0.08505924

0.08505924, 0.08505924, 0.08505924
0.08505924, 0.08505924, 0.08505924
0.08505924, 0.08505924, 0.08505924

0.08505924, 0.08505924, 0.08505924
0.08505924, 0.08505924, 0.08505924
0.08505924, 0.08505924, 0.08505924

0.08505924, 0.08505924, 0.08505924
0.08505924, 0.08505924, 0.08505924
0.08505924, 0.08505924, 0.08505924

0.08505924, 0.08505924, 0.08505924
0.08505924, 0.09922336, 0.11574609
0.08505924, 0.11574609, 0.15750384

0.08505924, 0.08505924, 0.08505924
0.08505924, 0.11574609, 0.15750384
0.08505924, 0.15750384, 0.29164918

0.08505924, 0.08505924, 0.08505924
0.08505924, 0.08505924, 0.08505924
0.08505924, 0.08505924, 0.08505924

0.08505924, 0.08505924, 0.08505924
0.08505924, 0.11574609, 0.15750384
0.08505924, 0.15750384, 0.29164918

0.08505924, 0.08505924, 0.08505924
0.08505924, 0.15750384, 0.29164918
0.08505924, 0.29164918, 1.00000000
